id_aero,nom_aero,ville_aero,gmt_aero
658,"Svalbard Airport, Longyear",Svalbard,1
659,Skien Airport,Skien,1
660,Stord Airport,Stord,1
662,Sandnessjøen Airport (Stokka),Sandnessjoen,1
663,"Tromsø Airport,",Tromso,1
664,"Sandefjord Airport, Torp",Sandefjord,1
665,Trondheim Airport Værnes,Trondheim,1
666,Stavanger Airport Sola,Stavanger,1
667,Babice Airport,Warsaw,1
668,Gdańsk Lech Wałęsa Airport,Gdansk,1
669,Kraków John Paul II International Airport,Krakow,1
670,Muchowiec Airport,Katowice,1
671,Katowice International Airport,Katowice,1
673,Mielec Airport,Mielec,1
674,Poznań-Ławica Airport,Poznan,1
675,Rzeszów-Jasionka Airport,Rzeszow,1
676,"Szczecin-Goleniów ""Solidarność"" Airport",Szczecin,1
677,Redzikowo Air Base,Slupsk,1
678,Swidwin Military Air Base,Shapaja,1
679,Warsaw Chopin Airport,Warsaw,1
680,Copernicus Wrocław Airport,Wroclaw,1
681,Zielona Góra-Babimost Airport,Zielona Gora,1
682,Malmen Air Base,Linkoeping,1
683,Bråvalla Air Base,Norrkoeping,1
684,Uppsala Airport,Uppsala,1
685,Ronneby Airport,Ronneby,1
686,Råda Air Base,Rada,1
687,Gothenburg-Landvetter Airport,Gothenborg,1
688,Jönköping Airport,Joenkoeping,1
689,Falköping Airport,Falkoping,1
690,Lidköping-Hovby Airport,Lidkoping,1
691,Gothenburg City Airport,Gothenborg,1
692,Skövde Airport,Skovde,1
693,Trollhättan-Vänersborg Airport,Trollhattan,1
694,Karlsborg Air Base,Karlsborg,1
695,Såtenäs Air Base,Satenas,1
696,Barkarby Airport,Stockholm,1
697,Karlskoga Airport,Karlskoga,1
698,Mora Airport,Mora,1
699,Stockholm Skavsta Airport,Stockholm,1
700,Arvika Airport,Arvika,1
701,Emmaboda Airfield,Emmaboda,1
702,Feringe Airport,Ljungby,1
703,Kristianstad Airport,Kristianstad,1
704,Landskrona Airport,Landskrona,1
705,Oskarshamn Airport,Oskarshamn,1
706,Anderstorp Airport,Anderstorp,1
707,Kalmar Airport,Kalkmar,1
708,Malmö Sturup Airport,Malmoe,1
709,Halmstad Airport,Halmstad,1
710,Hagshult Air Base,Hagshult,1
711,Växjö Kronoberg Airport,Vaxjo,1
712,Hallviken Airport,Hallviken,1
713,Hedlanda Airport,Hede,1
714,Sveg Airport,Sveg,1
715,Gällivare Airport,Gallivare,1
716,Hudiksvall Airport,Hudiksvall,1
717,Jokkmokk Airport,Jokkmokk,1
718,Kramfors Sollefteå Airport,Kramfors,1
719,Lycksele Airport,Lycksele,1
720,Optand Airport,Optand,1
721,Sundsvall-Härnösand Airport,Sundsvall,1
722,Örnsköldsvik Airport,Ornskoldsvik,1
723,Piteå Airport,Pitea,1
724,Kiruna Airport,Kiruna,1
725,Orsa Airport,Orsa,1
726,Skellefteå Airport,Skelleftea,1
727,Sättna Airport,Sattna,1
728,Umeå Airport,Umea,1
729,Vilhelmina Airport,Vilhelmina,1
730,Arvidsjaur Airport,Arvidsjaur,1
731,Örebro Airport,Orebro,1
733,Stockholm Västerås Airport,Vasteras,1
734,Luleå Airport,Lulea,1
735,Vidsel Air Base,Vidsel,1
736,Arboga Airport,Arboga,1
737,Stockholm-Arlanda Airport,Stockholm,1
738,Stockholm-Bromma Airport,Stockholm,1
739,Borlange Airport,Borlange,1
740,Hultsfred Airport,Hultsfred,1
741,Gävle Sandviken Airport,Gavle,1
742,Linköping City Airport,Linkoeping,1
743,Norrköping Airport,Norrkoeping,1
745,Eskilstuna Airport,Eskilstuna,1
746,Visby Airport,Visby,1
748,Kalixfors Airport,Kalixfors,1
750,Spangdahlem Air Base,Spangdahlem,1
751,Ramstein Air Base,Ramstein,1
753,[Duplicate] Giebelstadt Army Air Field,Giebelstadt,1
754,Bückeburg Air Base,Brueckeburg,1
755,Celle Airport,Celle,1
756,Rheine Bentlage Air Base,Rheine-brentlange,1
757,Fritzlar Airport,Fritzlar,1
758,Laupheim Air Base,Laupheim,1
759,Mendig Airfield,Mendig,1
760,Niederstetten Army Air Base,Niederstetten,1
761,Roth Airport,Roth,1
762,Fassberg Air Base,Fassberg,1
763,Grafenwohr Army Air Field,Grafenwoehr,1
764,Hanau Army Air Field,Hanau,1
765,Hohenfels Army Air Field,Hohenfels,1
766,Flugplatz Kitzingen,Kitzingen,1
767,Nordholz Naval Airbase,Nordholz,1
768,Diepholz Air Base,Diepholz,1
769,Geilenkirchen Air Base,Geilenkirchen,1
770,Hohn Air Base,Hohn,1
771,Jever Air Base,Jever,1
772,Rostock-Laage Airport,Laage,1
773,Nörvenich Air Base,Noervenich,1
774,Schleswig Air Base,Schleswig,1
775,Wittmundhafen Airport,Wittmundhafen,1
777,Wunstorf Air Base,Wunstorf,1
778,Vilseck Army Air Field,Vilseck,1
779,Coleman Army Air Field,Coleman,1
780,Wiesbaden Army Airfield,Wiesbaden,1
781,Landsberg Lech Air Base,Landsberg,1
782,Büchel Air Base,Buechel,1
783,Erding Airport,Erding,1
784,Fürstenfeldbruck Air Base,Fuerstenfeldbruck,1
785,Holzdorf Air Base,Holzdorf,1
786,Ingolstadt Manching Airport,Ingolstadt,1
787,Lechfeld Air Base,Lechfeld,1
788,Neuburg AFB,Neuburg,1
789,Gütersloh Air Base,Guetersloh,1
790,Alexander Bay Airport,Alexander Bay,2
791,Aggeneys Airport,Aggeneys,2
792,Brakpan Airport,Brakpan,2
793,Bisho Airport,Bisho,2
794,Bram Fischer International Airport,Bloemfontein,2
795,Bethlehem Airport,Bethlehem,2
796,Hendrik Potgieter Airport,Bothaville,2
797,Cape Town International Airport,Cape Town,2
798,Calvinia Airport,Calvinia,2
799,King Shaka International Airport,Durban,2
800,Ben Schoeman Airport,East London,2
801,Ermelo Airport,Ermelo,2
802,Ficksburg Sentraoes Airport,Ficksburg,2
803,Grand Central Airport,Johannesburg,2
804,George Airport,George,2
806,Graaff Reinet Airport,Graaff Reinet,2
807,Grahamstown Airport,Grahamstown,2
808,Greytown Airport,Greytown,2
809,Harmony Airport,Harmony,2
810,Harrismith Airport,Harrismith,2
811,Hoedspruit Air Force Base Airport,Hoedspruit,2
812,Gariep Dam Airport,Hendrik Verwoerddam,2
813,OR Tambo International Airport,Johannesburg,2
814,P C Pelser Airport,Klerksdorp,2
815,Kimberley Airport,Kimberley,2
816,Krugersdorp Airport,Krugersdorp,2
817,Kroonstad Airport,Kroonstad,2
818,Johan Pienaar Airport,Kuruman,2
819,Kleinsee Airport,Kleinsee,2
820,Lanseria Airport,Johannesburg,2
821,Lichtenburg Airport,Lichtenburg,2
822,Makhado Air Force Base Airport,Lambertsbaai,2
823,Langebaanweg Airport,Langebaanweg,2
824,Ladysmith Airport,Ladysmith,2
825,Middelburg Airport,Middelburg,2
827,Margate Airport,Margate,2
828,Marble Hall Airport,Marble Hall,2
829,Majuba Power Station Airport,Majuba Power Station,2
831,Riverside Airport,Malalane,2
832,Morningside Farm Airport,Musina,2
833,Mkuze Airport,Mkuze,2
834,Newcastle Airport,Newcastle,2
835,Nylstroom Airfield,Nylstroom,2
836,Overberg Airport,Overberg,2
837,Oudtshoorn Airport,Oudtshoorn,2
838,Port Elizabeth Airport,Port Elizabeth,2
839,Plettenberg Bay Airport,Plettenberg Bay,2
840,Hendrik Van Eck Airport,Phalaborwa,2
841,Pietersburg Municipal Airport,Polokwane,2
842,Port St Johns Airport,Port Saint Johns,2
843,Pietermaritzburg Airport,Pietermaritzburg,2
844,Pilanesberg International Airport,Pilanesberg,2
845,Polokwane International Airport,Potgietersrus,2
846,Potchefstroom Airport,Potchefstroom,2
847,Parys Airport,Parys,2
848,Queenstown Airport,Queenstown,2
849,Richards Bay Airport,Richard's Bay,2
850,Rustenburg Airport,Rustenburg,2
851,Robertson Airport,Robertson,2
852,Springbok Airport,Springbok,2
853,Secunda Airport,Secunda,2
854,Saldanha /Vredenburg Airport,Saldanha,2
855,Springs Airfield,Springs,2
856,Swartkop Air Force Base,Swartkop,2
857,Sishen Airport,Sishen,2
858,Hendrik Swellengrebel Airport,Swellendam,2
859,Skukuza Airport,Skukuza,2
860,Tommys Field Airport,Tommy's Field,2
861,New Tempe Airport,Bloemfontein,2
862,Tutuka Power Station Airport,Tutuka,2
863,Tzaneen Airport,Tzaneen,2
864,Prince Mangosuthu Buthelezi Airport,Ulundi,2
865,Pierre Van Ryneveld Airport,Upington,2
866,K. D. Matanzima Airport,Umtata,2
867,Vryburg Airport,Vryburg,2
868,Virginia Airport,Durban,2
869,Vredendal Airport,Vredendal,2
870,Vereeniging Airport,Vereeniging,2
871,Wonderboom Airport,Pretoria,2
872,Witbank Airport,Witbank,2
873,Waterkloof Air Force Base,Waterkloof,2
874,Welkom Airport,Welkom,2
875,Ysterplaat Air Force Base,Ysterplaat,2
876,Zeerust Airport,Zeerust,2
877,Francistown Airport,Francistown,2
878,Jwaneng Airport,Jwaneng,2
879,Kasane Airport,Kasane,2
880,Maun Airport,Maun,2
881,Sir Seretse Khama International Airport,Gaberone,2
882,Selebi Phikwe Airport,Selebi-phikwe,2
883,Maya-Maya Airport,Brazzaville,1
884,Owando Airport,Owando,1
885,Ouesso Airport,Ouesso,1
886,Pointe Noire Airport,Pointe-noire,1
887,Matsapha Airport,Manzini,2
888,Bangui M'Poko International Airport,Bangui,1
889,Berbérati Airport,Berberati,1
890,Bata Airport,Bata,1
891,Malabo Airport,Malabo,1
892,RAF Ascension Island,Wide Awake,0
893,Sir Seewoosagur Ramgoolam International Airport,Plaisance,4
894,Sir Charles Gaetan Duval Airport,Rodriguez Island,4
895,Diego Garcia Naval Support Facility,Diego Garcia Island,6
896,Tiko Airport,Tiko,1
897,Douala International Airport,Douala,1
898,Salak Airport,Maroua,1
899,Foumban Nkounja Airport,Foumban,1
900,N'Gaoundéré Airport,N'gaoundere,1
901,Garoua International Airport,Garoua,1
902,Bafoussam Airport,Bafoussam,1
903,Bamenda Airport,Bamenda,1
904,Yaoundé Airport,Yaounde,1
905,Kasompe Airport,Kasompe,2
906,Livingstone Airport,Livingstone,2
907,Kenneth Kaunda International Airport Lusaka,Lusaka,2
908,Mfuwe Airport,Mfuwe,2
909,Mongu Airport,Mongu,2
910,Simon Mwansa Kapwepwe International Airport,Ndola,2
911,Southdowns Airport,Southdowns,2
912,Prince Said Ibrahim International Airport,Moroni,3
913,Mohéli Bandar Es Eslam Airport,Moheli,3
914,Ouani Airport,Anjouan,3
915,Dzaoudzi Pamandzi International Airport,Dzaoudzi,3
916,Roland Garros Airport,St.-denis,4
917,Pierrefonds Airport,St.-pierre,4
918,Ivato Airport,Antananarivo,3
919,Miandrivazo Airport,Miandrivazo,3
920,Sainte Marie Airport,Sainte Marie,3
921,Toamasina Airport,Toamasina,3
922,Morondava Airport,Morondava,3
923,Arrachart Airport,Antsiranana,3
924,Mananara Nord Airport,Mananara,3
925,Andapa Airport,Andapa,3
926,Ambilobe Airport,Ambilobe,3
927,Antsirabato Airport,Antalaha,3
928,Analalava Airport,Analalava,3
929,Amborovy Airport,Mahajanga,3
930,Fascene Airport,Nosy-be,3
931,Besalampy Airport,Besalampy,3
932,Maroantsetra Airport,Maroantsetra,3
933,Sambava Airport,Sambava,3
934,Vohimarina Airport,Vohemar,3
935,Ambalabe Airport,Antsohihy,3
936,Ampampamena Airport,Ampampamena,3
937,Tôlanaro Airport,Tolagnaro,3
938,Fianarantsoa Airport,Fianarantsoa,3
939,Farafangana Airport,Farafangana,3
940,Manakara Airport,Manakara,3
941,Mananjary Airport,Mananjary,3
942,Morombe Airport,Morombe,3
943,Toliara Airport,Toliara,3
944,Mbanza Congo Airport,M'banza-congo,1
945,Benguela Airport,Benguela,1
946,Cabinda Airport,Cabinda,1
948,Nova Lisboa Airport,Huambo,1
949,Kuito Airport,Kuito,1
950,Lobito Airport,Lobito,1
951,Quatro de Fevereiro Airport,Luanda,1
952,Malanje Airport,Malanje,1
953,Menongue Airport,Menongue,1
955,Negage Airport,Negage,1
956,Porto Amboim Airport,Porto Amboim,1
957,Saurimo Airport,Saurimo,1
958,Soyo Airport,Soyo,1
959,Lubango Airport,Lubango,1
960,Luena Airport,Luena,1
961,Uige Airport,Uige,1
962,Xangongo Airport,Xangongo,1
963,Oyem Airport,Oyem,1
964,Okondja Airport,Okondja,1
965,Lambarene Airport,Lambarene,1
966,Bitam Airport,Bitam,1
967,Port Gentil Airport,Port Gentil,1
968,Omboue Hopital Airport,Omboue Hospial,1
969,Makokou Airport,Makokou,1
970,Libreville Leon M'ba International Airport,Libreville,1
971,M'Vengue El Hadj Omar Bongo Ondimba International Airport,Franceville,1
972,Principe Airport,Principe,0
973,São Tomé International Airport,Sao Tome,0
974,Beira Airport,Beira,2
976,Inhambane Airport,Inhambane,2
977,Lichinga Airport,Lichinga,2
978,Lumbo Airport,Lumbo,2
979,Maputo Airport,Maputo,2
980,Mueda Airport,Mueda,2
981,Mocímboa da Praia Airport,Mocimboa Da Praia,2
982,Marrupa Airport,Marrupa,2
983,Nacala Airport,Nacala,2
984,Nampula Airport,Nampula,2
985,Pemba Airport,Pemba,2
986,Quelimane Airport,Quelimane,2
987,Songo Airport,Songo,2
988,Chingozi Airport,Tete,2
989,Ulongwe Airport,Ulongwe,2
990,Vilankulo Airport,Vilankulu,2
991,Alphonse Airport,Alphonse,4
992,Desroches Airport,Desroches,4
993,Farquhar Airport,Farquhar,4
994,Seychelles International Airport,Mahe,4
995,Praslin Airport,Praslin,4
996,Coetivy Airport,Coetivy,4
997,Abeche Airport,Abeche,1
998,Moundou Airport,Moundou,1
999,N'Djamena International Airport,N'djamena,1
1000,Faya Largeau Airport,Faya-largeau,1
1001,Joshua Mqabuko Nkomo International Airport,Bulawayo,2
1002,Charles Prince Airport,Harare,2
1003,Buffalo Range Airport,Chiredzi,2
1004,Victoria Falls International Airport,Victoria Falls,2
1005,Robert Gabriel Mugabe International Airport,Harare,2
1006,Kariba International Airport,Kariba,2
1007,Mutoko Airport,Mutoko,2
1008,Mutare Airport,Mutare,2
1009,Masvingo International Airport,Masvingo,2
1010,Zvishavane Airport,Zvishavane,2
1011,Thornhill Air Base,Gwert,2
1012,Hwange National Park Airport,Hwange National Park,2
1013,Chileka International Airport,Blantyre,2
1014,Karonga Airport,Karonga,2
1015,Kasungu Airport,Kasungu,2
1016,Lilongwe International Airport,Lilongwe,2
1017,Mzuzu Airport,Mzuzu,2
1018,Moshoeshoe I International Airport,Maseru,2
1019,Mejametalana Airbase,Maseru,2
1020,Ndjili International Airport,Kinshasa,1
1021,Ndolo Airport,Kinshasa,1
1022,Muanda Airport,Muanda,1
1023,Kitona Base Airport,Kitona Base,1
1024,Bandundu Airport,Bandoundu,1
1025,Kikwit Airport,Kikwit,1
1026,Mbandaka Airport,Mbandaka,1
1027,Gbadolite Airport,Gbadolite,1
1028,Gemena Airport,Gemena,1
1029,Kotakoli Airport,Kotakoli,1
1030,Lisala Airport,Lisala,1
1031,Bangoka International Airport,Kisangani,2
1032,Matari Airport,Isiro,2
1033,Bunia Airport,Bunia,2
1034,Buta Zega Airport,Buta Zega,2
1035,Bukavu Kavumu Airport,Bukavu/kavumu,2
1036,Goma International Airport,Goma,2
1037,Kindu Airport,Kindu,2
1038,Lubumbashi International Airport,Lubumashi,2
1039,Kolwezi Airport,Kolwezi,2
1040,Kalemie Airport,Kalemie,2
1041,Kamina Base Airport,Kamina Base,2
1042,Kananga Airport,Kananga,2
1043,Mbuji Mayi Airport,Mbuji-mayi,2
1044,Modibo Keita International Airport,Bamako,0
1045,Gao Airport,Gao,0
1046,Kayes Dag Dag Airport,Kayes,0
1047,Mopti Airport,Mopti,0
1048,Timbuktu Airport,Tombouctou,0
1049,Tessalit Airport,Tessalit,0
1050,Banjul International Airport,Banjul,0
1051,Fuerteventura Airport,Fuerteventura,0
1052,Hierro Airport,Hierro,0
1053,La Palma Airport,Santa Cruz De La Palma,0
1054,Gran Canaria Airport,Gran Canaria,0
1055,Lanzarote Airport,Arrecife,0
1056,Tenerife South Airport,Tenerife,0
1057,Tenerife Norte Airport,Tenerife,0
1058,Melilla Airport,Melilla,1
1059,Lungi International Airport,Freetown,0
1060,Cufar Airport,Cufar,0
1062,Spriggs Payne Airport,Monrovia,0
1063,Roberts International Airport,Monrovia,0
1064,Al Massira Airport,Agadir,0
1065,Tan Tan Airport,Tan Tan,0
1066,Saïss Airport,Fes,0
1067,Ifrane Airport,Ifrane,0
1068,Moulay Ali Cherif Airport,Er-rachidia,0
1069,Bassatine Airport,Meknes,0
1070,Angads Airport,Oujda,0
1071,Ben Slimane Airport,Ben Slimane,0
1072,Rabat-Salé Airport,Rabat,0
1074,Mohammed V International Airport,Casablanca,0
1075,Menara Airport,Marrakech,0
1076,Kenitra Airport,Kentira,0
1077,Ouarzazate Airport,Ouarzazate,0
1078,Cherif Al Idrissi Airport,Al Hociema,0
1079,Saniat R'mel Airport,Tetouan,0
1080,Ibn Batouta Airport,Tanger,0
1081,Ziguinchor Airport,Ziguinchor,0
1082,Cap Skirring Airport,Cap Skiring,0
1083,Kaolack Airport,Kaolack,0
1084,Léopold Sédar Senghor International Airport,Dakar,0
1085,Saint Louis Airport,St. Louis,0
1086,Bakel Airport,Bakel,0
1087,Kédougou Airport,Kedougou,0
1088,Tambacounda Airport,Tambacounda,0
1089,Aioun el Atrouss Airport,Aioun El Atrouss,0
1090,Tidjikja Airport,Tidjikja,0
1091,Kiffa Airport,Kiffa,0
1092,Néma Airport,Nema,0
1093,Kaédi Airport,Kaedi,0
1094,Nouakchott–Oumtounsy International Airport,Nouakschott,0
1095,Sélibaby Airport,Selibabi,0
1096,Atar International Airport,Atar,0
1097,Nouadhibou International Airport,Nouadhibou,0
1098,Bir Moghrein Airport,Bir Moghrein,0
1099,Fria Airport,Fira,0
1100,Faranah Airport,Faranah,0
1101,Tata Airport,Labe,0
1102,Amílcar Cabral International Airport,Amilcar Cabral,-1
1103,Rabil Airport,Boa Vista,-1
1104,Maio Airport,Maio,-1
1105,Preguiça Airport,Sao Nocolau Island,-1
1106,São Pedro Airport,Sao Vicente Island,-1
1107,Addis Ababa Bole International Airport,Addis Ababa,3
1108,Lideta Army Airport,Addis Ababa,3
1109,Arba Minch Airport,Arba Minch,3
1110,Axum Airport,Axum,3
1111,Bahir Dar Airport,Bahar Dar,3
1112,Aba Tenna Dejazmach Yilma International Airport,Dire Dawa,3
1113,Gambella Airport,Gambella,3
1114,Gonder Airport,Gondar,3
1116,Jimma Airport,Jimma,3
1117,Lalibella Airport,Lalibella,3
1118,Mekele Airport,Makale,3
1119,Asosa Airport,Asosa,3
1120,Bujumbura International Airport,Bujumbura,2
1121,Egal International Airport,Hargeisa,3
1122,Berbera Airport,Berbera,3
1123,Kisimayu Airport,Kismayu,3
1126,El Nouzha Airport,Alexandria,2
1127,Abu Simbel Airport,Abu Simbel,2
1128,Cairo International Airport,Cairo,2
1129,Cairo West Airport,Cairo,2
1130,Hurghada International Airport,Hurghada,2
1131,El Gora Airport,El Gorah,2
1132,Luxor International Airport,Luxor,2
1133,Mersa Matruh Airport,Mersa-matruh,2
1134,Port Said Airport,Port Said,2
1135,St Catherine International Airport,St. Catherine,2
1136,Aswan International Airport,Aswan,2
1137,El Tor Airport,El-tor,2
1138,Eldoret International Airport,Eldoret,3
1139,Kakamega Airport,Kakamega,3
1140,Kisumu Airport,Kisumu,3
1141,Kitale Airport,Kitale,3
1143,Lodwar Airport,Lodwar,3
1144,Manda Airstrip,Lamu,3
1145,Mombasa Moi International Airport,Mombasa,3
1146,Naivasha Airport,Naivasha,3
1147,Nairobi Wilson Airport,Nairobi,3
1148,Moi Air Base,Nairobi,3
1149,Wajir Airport,Wajir,3
1150,Bu Attifel Airport,Buattifel,2
1151,Warehouse 59e Airport,Giallo,2
1152,Ghat Airport,Ghat,2
1153,Kufra Airport,Kufra,2
1154,Benina International Airport,Benghazi,2
1156,Sabha Airport,Sebha,2
1157,Tripoli International Airport,Tripoli,2
1158,Marsa Brega Airport,Marsa Brega,2
1159,Ras Lanuf Oil Airport,Ras Lanouf V 40,2
1160,Hon Airport,Hon,2
1161,Dahra Airport,Dahra,2
1162,Ghadames East Airport,Ghadames,2
1163,Zella 74 Airport,Zella 74,2
1164,Gisenyi Airport,Gisenyi,2
1165,Kigali International Airport,Kigali,2
1166,Kamembe Airport,Kamembe,2
1167,Dongola Airport,Dongola,3
1168,Damazin Airport,Damazin,3
1169,El Fasher Airport,El Fasher,3
1170,Kassala Airport,Kassala,3
1171,Kadugli Airport,Kadugli,3
1172,El Obeid Airport,El Obeid,3
1173,Juba International Airport,Juba,3
1174,Malakal Airport,Malakal,3
1175,Khartoum International Airport,Khartoum,3
1176,Arusha Airport,Arusha,3
1177,Julius Nyerere International Airport,Dar Es Salaam,3
1178,Dodoma Airport,Dodoma,3
1179,Iringa Airport,Iringa,3
1180,Kilimanjaro International Airport,Kilimanjaro,3
1181,Lake Manyara Airport,Lake Manyara,3
1182,Mtwara Airport,Mtwara,3
1183,Mwanza Airport,Mwanza,3
1184,Pemba Airport,Pemba,3
1185,Tanga Airport,Tanga,3
1186,Abeid Amani Karume International Airport,Zanzibar,3
1187,Entebbe International Airport,Entebbe,3
1189,Soroti Airport,Soroti,3
1190,Tirana International Airport Mother Teresa,Tirana,1
1191,Burgas Airport,Bourgas,2
1192,Gorna Oryahovitsa Airport,Gorna Orechovica,2
1193,Plovdiv International Airport,Plovdiv,2
1194,Sofia Airport,Sofia,2
1195,Stara Zagora Airport,Stara Zagora,2
1196,Varna Airport,Varna,2
1197,Larnaca International Airport,Larnaca,2
1198,Paphos International Airport,Paphos,2
1199,RAF Akrotiri,Akrotiri,0
1200,Dubrovnik Airport,Dubrovnik,1
1201,Osijek-Čepin Airfield,Cepin,1
1202,Osijek Airport,Osijek,1
1203,Pula Airport,Pula,1
1204,Grobnicko Polje Airport,Grobnik,1
1205,Rijeka Airport,Rijeka,1
1206,Split Airport,Split,1
1207,Varaždin Airport,Varazdin,1
1208,Zagreb Airport,Zagreb,1
1209,Zadar Airport,Zadar,1
1210,Udbina Air Base,Udbina,1
1211,Albacete-Los Llanos Airport,Albacete,1
1212,Alicante International Airport,Alicante,1
1213,Almería International Airport,Almeria,1
1214,Asturias Airport,Aviles,1
1215,Córdoba Airport,Cordoba,1
1216,Bilbao Airport,Bilbao,1
1218,Barcelona International Airport,Barcelona,1
1219,Badajoz Airport,Badajoz,1
1220,A Coruña Airport,La Coruna,1
1221,Armilla Air Base,Granada,1
1222,Girona Airport,Gerona,1
1223,Federico Garcia Lorca Airport,Granada,1
1224,Getafe Air Base,Madrid,1
1225,Ibiza Airport,Ibiza,1
1226,Jerez Airport,Jerez,1
1227,San Javier Airport,Murcia,1
1229,Adolfo Suárez Madrid–Barajas Airport,Madrid,1
1230,Málaga Airport,Malaga,1
1231,Menorca Airport,Menorca,1
1232,Moron Air Base,Sevilla,1
1233,Ocaña Airport,Ocana,1
1234,Pamplona Airport,Pamplona,1
1235,Alcantarilla Air Base,Murcia,1
1236,Reus Air Base,Reus,1
1237,Rota Naval Station Airport,Rota,1
1238,Salamanca Airport,Salamanca,1
1239,Son Bonet Airport,Son Bonet,1
1241,San Luis Airport,San Luis,1
1242,San Sebastian Airport,San Sebastian,1
1243,Santiago de Compostela Airport,Santiago,1
1244,Pirineus - la Seu d'Urgel Airport,Seo De Urgel,1
1245,Torrejón Airport,Madrid,1
1246,Valencia Airport,Valencia,1
1247,Valladolid Airport,Valladolid,1
1249,Vitoria/Foronda Airport,Vitoria,1
1250,Vigo Airport,Vigo,1
1251,Santander Airport,Santander,1
1252,Zaragoza Air Base,Zaragoza,1
1253,Sevilla Airport,Sevilla,1
1254,Calais-Dunkerque Airport,Calais,1
1255,Péronne-Saint-Quentin Airport,Peronne,1
1256,Nangis-Les Loges Airport,Nangis,1
1257,Bagnoles-de-l'Orne-Couterne Airport,Bagnole-de-l'orne,1
